video_matrix_id,product_id,motivation_id,angle_id,hook_id,subhook_id,usp_id,cta_id,angle_name,hook_text,subhook_text,usp_text,cta_text,primary_bucket,secondary_bucket,angle_family,hook_family,buyer_stage,persona_fit,boldness_level,usage_context,sales_mechanism,best_content_format,platform_surface_fit,video_format,video_duration_fit,scene_direction,opening_visual,product_role,proof_visual,cta_delivery,dialogue_language,copy_tone,raw_claim_tolerance,production_review_required,notion_row_fit,creative_notes,source_batch,matrix_status
MWTCB_VIDMAT_265,MWTCB_25ML,MWTCB_25ML__xlsx__BM021,MWTCB_ANG_072,MWTCB_HOOK_215,MWTCB_SUBHOOK_215,MWTCB_USP_122,MWTCB_CTA_072,Stok Ubat Kecemasan Bertambah,POV: Bila memastikan stok ubat sentiasa ada sebelum botol sedia ada habis digunakan.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Formula asli tradisional pekat herba tahan lama.,Beli set stok spare hari ini.,MULTI_BUY,FAMILY_HOME,multi_buy,multi_buy,repeat_buyer,family_home_buyer,MODERATE,rumah,multi_location_logic,hybrid_video,poster_ads,WhatsApp_followup_video,20s,Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Tangan meletakkan botol Cap Burung baharu di atas rak kabinet bersanding dengan botol lama yang tinggal separuh. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional pekat herba tahan lama..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, moderate",HIGH,YES,MWTCB_VID_MULTI_BUY_MODERATE,Maps to hook style POV_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_266,MWTCB_25ML,MWTCB_25ML__xlsx__BM021,MWTCB_ANG_072,MWTCB_HOOK_216,MWTCB_SUBHOOK_216,MWTCB_USP_122,MWTCB_CTA_072,Stok Ubat Kecemasan Bertambah,Pernah tak korang gelabah bila memastikan stok ubat sentiasa ada sebelum botol sedia ada habis digunakan?,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Formula asli tradisional pekat herba tahan lama.,Beli set stok spare hari ini.,MULTI_BUY,FAMILY_HOME,multi_buy,multi_buy,repeat_buyer,family_home_buyer,MODERATE,rumah,multi_location_logic,hybrid_video,poster_ads,UGC_talking_head,30s,Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Tangan meletakkan botol Cap Burung baharu di atas rak kabinet bersanding dengan botol lama yang tinggal separuh. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional pekat herba tahan lama..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, moderate",MEDIUM,NO,MWTCB_VID_MULTI_BUY_MODERATE,Maps to hook style question_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_267,MWTCB_25ML,MWTCB_25ML__xlsx__BM021,MWTCB_ANG_073,MWTCB_HOOK_217,MWTCB_SUBHOOK_217,MWTCB_USP_123,MWTCB_CTA_073,Satu Bilik Satu Botol,"Bila badan tak selesa tengah malam, malas betul nak keluar bilik cari minyak angin.",Sediakan satu botol untuk setiap bilik tidur rumah.,Botol kaca kecil retro yang kemas diletakkan di mana-mana.,Sauk bundle bilik jimat sekarang.,MULTI_BUY,FAMILY_HOME,multi_buy,multi_buy,repeat_buyer,family_home_buyer,MODERATE,rumah,multi_location_logic,hybrid_video,poster_ads,WhatsApp_followup_video,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Montage meletakkan botol Cap Burung di atas almari bilik tidur utama, bilik anak-anak, dan bilik tetamu. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Botol kaca kecil retro yang kemas diletakkan di mana-mana..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, moderate",HIGH,YES,MWTCB_VID_MULTI_BUY_MODERATE,Maps to hook style standby_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_268,MWTCB_25ML,MWTCB_25ML__xlsx__BM021,MWTCB_ANG_073,MWTCB_HOOK_218,MWTCB_SUBHOOK_218,MWTCB_USP_123,MWTCB_CTA_073,Satu Bilik Satu Botol,POV: Bila meletakkan minyak angin di setiap bilik tidur rumah demi kemudahan ahli keluarga.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Botol kaca kecil retro yang kemas diletakkan di mana-mana.,Sauk bundle bilik jimat sekarang.,MULTI_BUY,FAMILY_HOME,multi_buy,multi_buy,repeat_buyer,family_home_buyer,MODERATE,rumah,multi_location_logic,hybrid_video,poster_ads,POV_scene,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Montage meletakkan botol Cap Burung di atas almari bilik tidur utama, bilik anak-anak, dan bilik tetamu. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Botol kaca kecil retro yang kemas diletakkan di mana-mana..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, moderate",HIGH,YES,MWTCB_VID_MULTI_BUY_MODERATE,Maps to hook style POV_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_269,MWTCB_25ML,MWTCB_25ML__xlsx__BM021,MWTCB_ANG_073,MWTCB_HOOK_219,MWTCB_SUBHOOK_219,MWTCB_USP_123,MWTCB_CTA_073,Satu Bilik Satu Botol,Pernah tak korang gelabah bila meletakkan minyak angin di setiap bilik tidur rumah demi kemudahan ahli keluarga?,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Botol kaca kecil retro yang kemas diletakkan di mana-mana.,Sauk bundle bilik jimat sekarang.,MULTI_BUY,FAMILY_HOME,multi_buy,multi_buy,repeat_buyer,family_home_buyer,MODERATE,rumah,multi_location_logic,hybrid_video,poster_ads,WhatsApp_followup_video,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Montage meletakkan botol Cap Burung di atas almari bilik tidur utama, bilik anak-anak, dan bilik tetamu. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Botol kaca kecil retro yang kemas diletakkan di mana-mana..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, moderate",MEDIUM,NO,MWTCB_VID_MULTI_BUY_MODERATE,Maps to hook style question_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_270,MWTCB_25ML,MWTCB_25ML__xlsx__BM021,MWTCB_ANG_074,MWTCB_HOOK_220,MWTCB_SUBHOOK_220,MWTCB_USP_124,MWTCB_CTA_074,Hadiah Kongsi Ahli Keluarga,"Balik perjumpaan keluarga, bawa buah tangan kesihatan untuk semua orang tua.",Edarkan minyak Cap Burung warisan legend kegemaran mereka.,Formula asli 1958 yang dipercayai orang tua.,Beli bundle keluarga besar sekarang.,MULTI_BUY,FAMILY_HOME,gift_for_parents,gift_for_parents,repeat_buyer,family_home_buyer,SOFT,rumah,multi_location_logic,hybrid_video,poster_ads,product_only_video,6s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Anak mengeluarkan beberapa botol Cap Burung dari beg hadiah kertas, mengedarkannya kepada mak, ayah, dan datuk. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Formula asli 1958 yang dipercayai orang tua..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, soft",MEDIUM,NO,MWTCB_VID_MULTI_BUY_SOFT,Maps to hook style standby_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_271,MWTCB_25ML,MWTCB_25ML__xlsx__BM021,MWTCB_ANG_074,MWTCB_HOOK_221,MWTCB_SUBHOOK_221,MWTCB_USP_124,MWTCB_CTA_074,Hadiah Kongsi Ahli Keluarga,"POV: Bila membeli set bundle untuk diedarkan kepada mak, ayah, dan datuk semasa perjumpaan keluarga.",Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh sendi orang tua.,Formula asli 1958 yang dipercayai orang tua.,Beli bundle keluarga besar sekarang.,MULTI_BUY,FAMILY_HOME,gift_for_parents,gift_for_parents,repeat_buyer,family_home_buyer,SOFT,rumah,multi_location_logic,hybrid_video,poster_ads,WhatsApp_followup_video,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Anak mengeluarkan beberapa botol Cap Burung dari beg hadiah kertas, mengedarkannya kepada mak, ayah, dan datuk. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Formula asli 1958 yang dipercayai orang tua..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, soft",HIGH,YES,MWTCB_VID_MULTI_BUY_SOFT,Maps to hook style POV_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_272,MWTCB_25ML,MWTCB_25ML__xlsx__BM021,MWTCB_ANG_074,MWTCB_HOOK_222,MWTCB_SUBHOOK_222,MWTCB_USP_124,MWTCB_CTA_074,Hadiah Kongsi Ahli Keluarga,"Pernah tak korang gelabah bila membeli set bundle untuk diedarkan kepada mak, ayah, dan datuk semasa perjumpaan keluarga?",Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Formula asli 1958 yang dipercayai orang tua.,Beli bundle keluarga besar sekarang.,MULTI_BUY,FAMILY_HOME,gift_for_parents,gift_for_parents,repeat_buyer,family_home_buyer,SOFT,rumah,multi_location_logic,hybrid_video,poster_ads,UGC_talking_head,30s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Anak mengeluarkan beberapa botol Cap Burung dari beg hadiah kertas, mengedarkannya kepada mak, ayah, dan datuk. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Formula asli 1958 yang dipercayai orang tua..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, soft",MEDIUM,NO,MWTCB_VID_MULTI_BUY_SOFT,Maps to hook style question_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_273,MWTCB_25ML,MWTCB_25ML__xlsx__BM021,MWTCB_ANG_075,MWTCB_HOOK_223,MWTCB_SUBHOOK_223,MWTCB_USP_125,MWTCB_CTA_075,Promo Borong Jimat Kupon,Beli satu botol bayar pos penuh. Baik sauk bundle 5 botol guna kupon diskaun.,"Simpan buat stok atau kongsi adik-beradik, jauh lebih jimat.",Harga runtuh herba asli tradisional legenda.,Tap beg kuning sauk diskaun sekarang.,MULTI_BUY,FAMILY_HOME,multi_buy,multi_buy,repeat_buyer,family_home_buyer,BOLD,rumah,multi_location_logic,hybrid_video,poster_ads,WhatsApp_followup_video,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Close-up skrin telefon memaparkan diskaun kupon TikTok Shop untuk bundle 5 botol Cap Burung, jari menekan butang 'Buy Now'. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Harga runtuh herba asli tradisional legenda..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, bold",MEDIUM,NO,MWTCB_VID_MULTI_BUY_BOLD,Maps to hook style standby_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_274,MWTCB_25ML,MWTCB_25ML__xlsx__BM021,MWTCB_ANG_075,MWTCB_HOOK_224,MWTCB_SUBHOOK_224,MWTCB_USP_125,MWTCB_CTA_075,Promo Borong Jimat Kupon,POV: Bila menggunakan kupon diskaun TikTok Shop untuk membeli bundle jimat 5 botol.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Harga runtuh herba asli tradisional legenda.,Tap beg kuning sauk diskaun sekarang.,MULTI_BUY,FAMILY_HOME,multi_buy,multi_buy,repeat_buyer,family_home_buyer,BOLD,rumah,multi_location_logic,hybrid_video,poster_ads,POV_scene,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Close-up skrin telefon memaparkan diskaun kupon TikTok Shop untuk bundle 5 botol Cap Burung, jari menekan butang 'Buy Now'. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Harga runtuh herba asli tradisional legenda..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_MULTI_BUY_BOLD,Maps to hook style POV_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_275,MWTCB_25ML,MWTCB_25ML__xlsx__BM021,MWTCB_ANG_075,MWTCB_HOOK_225,MWTCB_SUBHOOK_225,MWTCB_USP_125,MWTCB_CTA_075,Promo Borong Jimat Kupon,Bahaya kalau tak bersedia bila menggunakan kupon diskaun TikTok Shop untuk membeli bundle jimat 5 botol!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Harga runtuh herba asli tradisional legenda.,Tap beg kuning sauk diskaun sekarang.,MULTI_BUY,FAMILY_HOME,multi_buy,multi_buy,repeat_buyer,family_home_buyer,BOLD,rumah,multi_location_logic,hybrid_video,poster_ads,WhatsApp_followup_video,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Close-up skrin telefon memaparkan diskaun kupon TikTok Shop untuk bundle 5 botol Cap Burung, jari menekan butang 'Buy Now'. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Harga runtuh herba asli tradisional legenda..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, bold",MEDIUM,NO,MWTCB_VID_MULTI_BUY_BOLD,Maps to hook style warning_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_276,MWTCB_25ML,MWTCB_25ML__xlsx__BM036,MWTCB_ANG_076,MWTCB_HOOK_226,MWTCB_SUBHOOK_226,MWTCB_USP_126,MWTCB_CTA_076,Misteri Minyak Angin Lesap,"Misteri rumah: letak atas meja pagi, petang ghaib entah ke mana.",Sebab tu rumah yang ramai orang kena standby bundle 3 botol.,Formula asli tradisional Cap Burung sejak 1958.,Beli bundle jimat 3 botol sekarang.,MULTI_BUY,FAMILY_HOME,multi_buy,multi_buy,ready_to_buy,family_home_buyer,BOLD,rumah,multi_location_logic,hybrid_video,poster_ads,product_only_video,6s,Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Kakak mencari minyak angin di atas meja solek tetapi hanya menjumpai kotak kosong. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional Cap Burung sejak 1958..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, bold",MEDIUM,NO,MWTCB_VID_MULTI_BUY_BOLD,Maps to hook style standby_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_277,MWTCB_25ML,MWTCB_25ML__xlsx__BM036,MWTCB_ANG_076,MWTCB_HOOK_227,MWTCB_SUBHOOK_227,MWTCB_USP_126,MWTCB_CTA_076,Misteri Minyak Angin Lesap,POV: Bila dramatisasi misteri kehilangan sebotol minyak angin di rumah akibat dibawa ke tempat kerja.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh bahu duduk lama.,Formula asli tradisional Cap Burung sejak 1958.,Beli bundle jimat 3 botol sekarang.,MULTI_BUY,FAMILY_HOME,multi_buy,multi_buy,ready_to_buy,family_home_buyer,BOLD,rumah,multi_location_logic,hybrid_video,poster_ads,WhatsApp_followup_video,20s,Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Kakak mencari minyak angin di atas meja solek tetapi hanya menjumpai kotak kosong. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional Cap Burung sejak 1958..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_MULTI_BUY_BOLD,Maps to hook style POV_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_278,MWTCB_25ML,MWTCB_25ML__xlsx__BM036,MWTCB_ANG_076,MWTCB_HOOK_228,MWTCB_SUBHOOK_228,MWTCB_USP_126,MWTCB_CTA_076,Misteri Minyak Angin Lesap,Bahaya kalau tak bersedia bila dramatisasi misteri kehilangan sebotol minyak angin di rumah akibat dibawa ke tempat kerja!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Formula asli tradisional Cap Burung sejak 1958.,Beli bundle jimat 3 botol sekarang.,MULTI_BUY,FAMILY_HOME,multi_buy,multi_buy,ready_to_buy,family_home_buyer,BOLD,rumah,multi_location_logic,hybrid_video,poster_ads,hybrid_video,20s,Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Kakak mencari minyak angin di atas meja solek tetapi hanya menjumpai kotak kosong. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional Cap Burung sejak 1958..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, bold",MEDIUM,NO,MWTCB_VID_MULTI_BUY_BOLD,Maps to hook style warning_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_279,MWTCB_25ML,MWTCB_25ML__xlsx__BM036,MWTCB_ANG_077,MWTCB_HOOK_229,MWTCB_SUBHOOK_229,MWTCB_USP_127,MWTCB_CTA_077,Placement Tepi Sink Dapur,"Selesai cuci pinggang mangkuk, sendi lengan start rasa lenguh basah.","Standby sebotol tepi sink dapur, lap tangan terus gosok melegakan.",Warna hijau asli cap merah mudah nampak celah sabun.,Dapatkan set dapur selesa.,MULTI_BUY,FAMILY_HOME,practical_storage,practical_storage,ready_to_buy,family_home_buyer,MODERATE,rumah,multi_location_logic,hybrid_video,poster_ads,WhatsApp_followup_video,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Ibu mencuci timbunan pinggan mangkuk di sink dapur, selepas selesai mengelap tangan lalu mencapai botol Cap Burung tepi sink. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Warna hijau asli cap merah mudah nampak celah sabun..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, moderate",HIGH,YES,MWTCB_VID_MULTI_BUY_MODERATE,Maps to hook style standby_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_280,MWTCB_25ML,MWTCB_25ML__xlsx__BM036,MWTCB_ANG_077,MWTCB_HOOK_230,MWTCB_SUBHOOK_230,MWTCB_USP_127,MWTCB_CTA_077,Placement Tepi Sink Dapur,POV: Bila meletakkan minyak angin tepi sink dapur untuk sapuan pantas urat penat.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh pinggang.,Warna hijau asli cap merah mudah nampak celah sabun.,Dapatkan set dapur selesa.,MULTI_BUY,FAMILY_HOME,practical_storage,practical_storage,ready_to_buy,family_home_buyer,MODERATE,rumah,multi_location_logic,hybrid_video,poster_ads,POV_scene,20s,"Visual bermula dengan: Tiga botol cap merah berjejer kemas di atas rak kabinet rumah. Kemudian beralih ke scene: Ibu mencuci timbunan pinggan mangkuk di sink dapur, selepas selesai mengelap tangan lalu mencapai botol Cap Burung tepi sink. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Tiga botol cap merah berjejer kemas di atas rak kabinet rumah.,"Stok simpanan pelbagai lokasi (kereta, beg, dapur) untuk seluruh keluarga.",Close up botol retro cap merah. Tunjukkan teks USP: Warna hijau asli cap merah mudah nampak celah sabun..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, moderate",HIGH,YES,MWTCB_VID_MULTI_BUY_MODERATE,Maps to hook style POV_hook and angle mechanism multi_location_logic,2026-06-19_part7_poster_video_matrix,draft
