hook_id,product_id,angle_id,motivation_id,hook_text,hook_family,hook_style,boldness_level,buyer_stage,persona_fit,primary_bucket,platform_surface_fit,best_content_format,opening_pattern,emotion_trigger,curiosity_gap,visual_prompt_hint,usage_context,sales_mechanism,compliance_risk_level,source_batch,hook_status
MWTCB_HOOK_162,MWTCB_25ML,MWTCB_ANG_054,MWTCB_25ML__xlsx__BM031,Bahaya kalau tak bersedia bila menggunakan label 'Sejak 1958' sebagai simbol muktamad kualiti dan keselamatan produk!,nostalgia_trust,warning_hook,BOLD,warm_interest,nostalgia_buyer,NOSTALGIA_TRUST,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"Tangan memegang botol kaca tebal, jari menyentuh perkataan 'Sejak 1958' yang dicetak timbul pada label warisan.",rumah,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_163,MWTCB_25ML,MWTCB_ANG_055,MWTCB_25ML__xlsx__BM031,Tengok botol kaca hijau ni terus teringat cuti sekolah dekat kampung dulu.,nostalgia_trust,nostalgia_hook,SOFT,warm_interest,nostalgia_buyer,NOSTALGIA_TRUST,poster_ads,hybrid_video,Tengok botol kaca hijau ni...,concern,remedy speed,Gadis bandar memegang botol Cap Burung sambil tersenyum teringat saat nenek menyapu minyak angin pada kakinya selepas main bendang.,rumah,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_164,MWTCB_25ML,MWTCB_ANG_055,MWTCB_25ML__xlsx__BM031,Teringat petua arwah tok bila mengembalikan kenangan rumah nenek ketika melawat di cuti sekolah.,nostalgia_trust,POV_hook,SOFT,warm_interest,nostalgia_buyer,NOSTALGIA_TRUST,poster_ads,hybrid_video,Teringat petua arwah tok bila...,identification,situation match,Gadis bandar memegang botol Cap Burung sambil tersenyum teringat saat nenek menyapu minyak angin pada kakinya selepas main bendang.,rumah,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_165,MWTCB_25ML,MWTCB_ANG_055,MWTCB_25ML__xlsx__BM031,Pernah terfikir tak petua warisan lama untuk redakan mengembalikan kenangan rumah nenek ketika melawat di cuti sekolah?,nostalgia_trust,question_hook,SOFT,warm_interest,nostalgia_buyer,NOSTALGIA_TRUST,poster_ads,hybrid_video,Pernah terfikir tak petua warisan...,empathy,problem solution,Gadis bandar memegang botol Cap Burung sambil tersenyum teringat saat nenek menyapu minyak angin pada kakinya selepas main bendang.,rumah,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_166,MWTCB_25ML,MWTCB_ANG_056,MWTCB_25ML__xlsx__BM056,"Orang tua kalau perut sebu masuk angin, muka confirm berkerut menahan siksa.",nostalgia_trust,standby_hook,BOLD,cold_scroll,universal_household,NOSTALGIA_TRUST,poster_ads,hybrid_video,Orang tua kalau perut sebu...,concern,remedy speed,"Datuk tua duduk bersandar pada tiang rumah kayu, memegang perutnya yang kembung tersenyum bila cucu membawakan minyak Cap Burung.",rumah,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_167,MWTCB_25ML,MWTCB_ANG_056,MWTCB_25ML__xlsx__BM056,Teringat petua arwah tok bila masalah sebu perut berangin dan ketidakselesaan ulu hati pada warga emas.,nostalgia_trust,POV_hook,BOLD,cold_scroll,universal_household,NOSTALGIA_TRUST,poster_ads,hybrid_video,Teringat petua arwah tok bila...,identification,situation match,"Datuk tua duduk bersandar pada tiang rumah kayu, memegang perutnya yang kembung tersenyum bila cucu membawakan minyak Cap Burung.",rumah,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_168,MWTCB_25ML,MWTCB_ANG_056,MWTCB_25ML__xlsx__BM056,Bahaya kalau tak bersedia bila masalah sebu perut berangin dan ketidakselesaan ulu hati pada warga emas!,nostalgia_trust,warning_hook,BOLD,cold_scroll,universal_household,NOSTALGIA_TRUST,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"Datuk tua duduk bersandar pada tiang rumah kayu, memegang perutnya yang kembung tersenyum bila cucu membawakan minyak Cap Burung.",rumah,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_169,MWTCB_25ML,MWTCB_ANG_057,MWTCB_25ML__zip_csv__BM005,"Seharian angkat kotak berat, malam ni bahu rasa kejang macam kena simen.",persona_specific,standby_hook,BOLD,repeat_buyer,anak_beli_untuk_parent,NOSTALGIA_TRUST,poster_ads,hybrid_video,"Seharian angkat kotak berat, malam...",concern,remedy speed,"Pekerja stor korporat mengeliat memegang bahunya yang keras lenguh, menyapu minyak urut hijau pekat Cap Burung pada bahu.",rumah,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_170,MWTCB_25ML,MWTCB_ANG_057,MWTCB_25ML__zip_csv__BM005,Teringat petua arwah tok bila sakit otot bahu dan pinggang selepas seharian melakukan kerja mengangkat barang berat.,persona_specific,POV_hook,BOLD,repeat_buyer,anak_beli_untuk_parent,NOSTALGIA_TRUST,poster_ads,hybrid_video,Teringat petua arwah tok bila...,identification,situation match,"Pekerja stor korporat mengeliat memegang bahunya yang keras lenguh, menyapu minyak urut hijau pekat Cap Burung pada bahu.",rumah,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_171,MWTCB_25ML,MWTCB_ANG_057,MWTCB_25ML__zip_csv__BM005,Bahaya kalau tak bersedia bila sakit otot bahu dan pinggang selepas seharian melakukan kerja mengangkat barang berat!,persona_specific,warning_hook,BOLD,repeat_buyer,anak_beli_untuk_parent,NOSTALGIA_TRUST,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"Pekerja stor korporat mengeliat memegang bahunya yang keras lenguh, menyapu minyak urut hijau pekat Cap Burung pada bahu.",rumah,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_172,MWTCB_25ML,MWTCB_ANG_058,MWTCB_25ML__zip_csv__BM015,Otot ketat gila lepas layan leg day? Esok confirm jalan kengkang macam ketam.,persona_specific,standby_hook,BOLD,repeat_buyer,anak_beli_untuk_parent,NOSTALGIA_TRUST,poster_ads,hybrid_video,Otot ketat gila lepas layan...,concern,remedy speed,Lelaki memakai singlet sukan memicit pehanya yang kejang kesakitan selepas turun dari mesin squat gim.,malam,family_responsibility,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_173,MWTCB_25ML,MWTCB_ANG_058,MWTCB_25ML__zip_csv__BM015,Teringat petua arwah tok bila dOMS (sakit otot) yang teruk selepas melakukan senaman berat di gimnasium.,persona_specific,POV_hook,BOLD,repeat_buyer,anak_beli_untuk_parent,NOSTALGIA_TRUST,poster_ads,hybrid_video,Teringat petua arwah tok bila...,identification,situation match,Lelaki memakai singlet sukan memicit pehanya yang kejang kesakitan selepas turun dari mesin squat gim.,malam,family_responsibility,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_174,MWTCB_25ML,MWTCB_ANG_058,MWTCB_25ML__zip_csv__BM015,Bahaya kalau tak bersedia bila dOMS (sakit otot) yang teruk selepas melakukan senaman berat di gimnasium!,persona_specific,warning_hook,BOLD,repeat_buyer,anak_beli_untuk_parent,NOSTALGIA_TRUST,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Lelaki memakai singlet sukan memicit pehanya yang kejang kesakitan selepas turun dari mesin squat gim.,malam,family_responsibility,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_175,MWTCB_25ML,MWTCB_ANG_059,MWTCB_25ML__zip_csv__BM015,"Layan futsal sejam, malam urat betis start tarik simpul biawak.",persona_specific,standby_hook,MODERATE,repeat_buyer,anak_beli_untuk_parent,NOSTALGIA_TRUST,poster_ads,hybrid_video,"Layan futsal sejam, malam urat...",concern,remedy speed,"Lelaki memegang betisnya yang kejang di padang futsal malam, rakannya menyapukan minyak angin Cap Burung pada betis.",malam,family_responsibility,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_176,MWTCB_25ML,MWTCB_ANG_059,MWTCB_25ML__zip_csv__BM015,Teringat petua arwah tok bila kejang otot peha atau betis selepas perlawanan bola sepak/futsal mingguan.,persona_specific,POV_hook,MODERATE,repeat_buyer,anak_beli_untuk_parent,NOSTALGIA_TRUST,poster_ads,hybrid_video,Teringat petua arwah tok bila...,identification,situation match,"Lelaki memegang betisnya yang kejang di padang futsal malam, rakannya menyapukan minyak angin Cap Burung pada betis.",malam,family_responsibility,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_177,MWTCB_25ML,MWTCB_ANG_059,MWTCB_25ML__zip_csv__BM015,Pernah terfikir tak petua warisan lama untuk redakan kejang otot peha atau betis selepas perlawanan bola sepak/futsal mingguan?,persona_specific,question_hook,MODERATE,repeat_buyer,anak_beli_untuk_parent,NOSTALGIA_TRUST,poster_ads,hybrid_video,Pernah terfikir tak petua warisan...,empathy,problem solution,"Lelaki memegang betisnya yang kejang di padang futsal malam, rakannya menyapukan minyak angin Cap Burung pada betis.",malam,family_responsibility,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_178,MWTCB_25ML,MWTCB_ANG_060,MWTCB_25ML__zip_csv__BM028,Orang tua kalau malam selalu terjaga sebab kaki sejuk mencucuk tulang.,nostalgia_trust,standby_hook,BOLD,ready_to_buy,nostalgia_buyer,NOSTALGIA_TRUST,poster_ads,hybrid_video,Orang tua kalau malam selalu...,concern,remedy speed,Warga emas menyapu minyak hijau pekat pada tapak kakinya yang sejuk lalu menyarung stoking bulu tebal di katil.,rumah,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_179,MWTCB_25ML,MWTCB_ANG_060,MWTCB_25ML__zip_csv__BM028,Teringat petua arwah tok bila sensasi tapak kaki sejuk dan mencucuk ngilu pada warga emas yang mengganggu tidur malam.,nostalgia_trust,POV_hook,BOLD,ready_to_buy,nostalgia_buyer,NOSTALGIA_TRUST,poster_ads,hybrid_video,Teringat petua arwah tok bila...,identification,situation match,Warga emas menyapu minyak hijau pekat pada tapak kakinya yang sejuk lalu menyarung stoking bulu tebal di katil.,rumah,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_180,MWTCB_25ML,MWTCB_ANG_060,MWTCB_25ML__zip_csv__BM028,Bahaya kalau tak bersedia bila sensasi tapak kaki sejuk dan mencucuk ngilu pada warga emas yang mengganggu tidur malam!,nostalgia_trust,warning_hook,BOLD,ready_to_buy,nostalgia_buyer,NOSTALGIA_TRUST,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Warga emas menyapu minyak hijau pekat pada tapak kakinya yang sejuk lalu menyarung stoking bulu tebal di katil.,rumah,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_181,MWTCB_25ML,MWTCB_ANG_061,MWTCB_25ML__zip_csv__BM028,"Mak kalau dah bersiap masak kenduri, petang urat jari dia mula rasa kebas menyucuk.",family_home,standby_hook,MODERATE,ready_to_buy,nostalgia_buyer,NOSTALGIA_TRUST,poster_ads,hybrid_video,Mak kalau dah bersiap masak...,concern,remedy speed,"Ibu memegang pisau dapur, menghentikan potongan seketika untuk mengurut jarinya yang kebas.",rumah,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_182,MWTCB_25ML,MWTCB_ANG_061,MWTCB_25ML__zip_csv__BM028,Teringat petua arwah tok bila ibu mengadu jari-jari tangannya kebas selepas memotong sayur dan berdiri lama memasak kenduri.,family_home,POV_hook,MODERATE,ready_to_buy,nostalgia_buyer,NOSTALGIA_TRUST,poster_ads,hybrid_video,Teringat petua arwah tok bila...,identification,situation match,"Ibu memegang pisau dapur, menghentikan potongan seketika untuk mengurut jarinya yang kebas.",rumah,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_183,MWTCB_25ML,MWTCB_ANG_061,MWTCB_25ML__zip_csv__BM028,Pernah terfikir tak petua warisan lama untuk redakan ibu mengadu jari-jari tangannya kebas selepas memotong sayur dan berdiri lama memasak kenduri?,family_home,question_hook,MODERATE,ready_to_buy,nostalgia_buyer,NOSTALGIA_TRUST,poster_ads,hybrid_video,Pernah terfikir tak petua warisan...,empathy,problem solution,"Ibu memegang pisau dapur, menghentikan potongan seketika untuk mengurut jarinya yang kebas.",rumah,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_184,MWTCB_25ML,MWTCB_ANG_062,MWTCB_25ML__zip_csv__BM031,Dah bosan beli minyak angin viral yang bau jer wangi bunga tapi sakit tak hilang?,nostalgia_trust,problem_hook,BOLD,ready_to_buy,universal_household,NOSTALGIA_TRUST,poster_ads,hybrid_video,Dah bosan beli minyak angin...,concern,remedy speed,"Gadis muda menghidu botol minyak angin estetik moden, berkerut muka, lalu mencapai botol kaca hijau retro Cap Burung dengan lega.",malam,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_185,MWTCB_25ML,MWTCB_ANG_062,MWTCB_25ML__zip_csv__BM031,Teringat petua arwah tok bila kekecewaan terhadap ubat sapu moden berbau buah/bunga yang tidak melegakan urat.,nostalgia_trust,POV_hook,BOLD,ready_to_buy,universal_household,NOSTALGIA_TRUST,poster_ads,hybrid_video,Teringat petua arwah tok bila...,identification,situation match,"Gadis muda menghidu botol minyak angin estetik moden, berkerut muka, lalu mencapai botol kaca hijau retro Cap Burung dengan lega.",malam,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_186,MWTCB_25ML,MWTCB_ANG_062,MWTCB_25ML__zip_csv__BM031,Bahaya kalau tak bersedia bila kekecewaan terhadap ubat sapu moden berbau buah/bunga yang tidak melegakan urat!,nostalgia_trust,warning_hook,BOLD,ready_to_buy,universal_household,NOSTALGIA_TRUST,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"Gadis muda menghidu botol minyak angin estetik moden, berkerut muka, lalu mencapai botol kaca hijau retro Cap Burung dengan lega.",malam,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_187,MWTCB_25ML,MWTCB_ANG_063,MWTCB_25ML__zip_csv__BM031,Botol kaca hijau retro ni bukan rupa produk murah kilang OEM.,visual_recognition,standby_hook,MODERATE,ready_to_buy,universal_household,NOSTALGIA_TRUST,poster_ads,hybrid_video,Botol kaca hijau retro ni...,concern,remedy speed,"Close-up botol kaca hijau retro diketuk perlahan pada meja kayu, memaparkan ketebalan kaca.",malam,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_188,MWTCB_25ML,MWTCB_ANG_063,MWTCB_25ML__zip_csv__BM031,Teringat petua arwah tok bila visual tebal dan berat botol kaca hijau retro Cap Burung yang meyakinkan.,visual_recognition,POV_hook,MODERATE,ready_to_buy,universal_household,NOSTALGIA_TRUST,poster_ads,hybrid_video,Teringat petua arwah tok bila...,identification,situation match,"Close-up botol kaca hijau retro diketuk perlahan pada meja kayu, memaparkan ketebalan kaca.",malam,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_189,MWTCB_25ML,MWTCB_ANG_063,MWTCB_25ML__zip_csv__BM031,Pernah terfikir tak petua warisan lama untuk redakan visual tebal dan berat botol kaca hijau retro Cap Burung yang meyakinkan?,visual_recognition,question_hook,MODERATE,ready_to_buy,universal_household,NOSTALGIA_TRUST,poster_ads,hybrid_video,Pernah terfikir tak petua warisan...,empathy,problem solution,"Close-up botol kaca hijau retro diketuk perlahan pada meja kayu, memaparkan ketebalan kaca.",malam,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_190,MWTCB_25ML,MWTCB_ANG_064,MWTCB_25ML__zip_csv__BM050,Bangun pagi leher terus kaku tak boleh toleh? Siksa ooo kena salah bantal.,standby_before_need,standby_hook,BOLD,warm_interest,family_home_buyer,NOSTALGIA_TRUST,poster_ads,hybrid_video,Bangun pagi leher terus kaku...,concern,remedy speed,Lelaki cuba memusingkan kepalanya untuk melihat cermin bilik mandi tetapi mengerang memegang tengkuk kaku.,rumah,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_191,MWTCB_25ML,MWTCB_ANG_064,MWTCB_25ML__zip_csv__BM050,Teringat petua arwah tok bila ketidakupayaan menoleh leher akibat salah bantal yang menyakitkan di pagi hari.,standby_before_need,POV_hook,BOLD,warm_interest,family_home_buyer,NOSTALGIA_TRUST,poster_ads,hybrid_video,Teringat petua arwah tok bila...,identification,situation match,Lelaki cuba memusingkan kepalanya untuk melihat cermin bilik mandi tetapi mengerang memegang tengkuk kaku.,rumah,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_192,MWTCB_25ML,MWTCB_ANG_064,MWTCB_25ML__zip_csv__BM050,Bahaya kalau tak bersedia bila ketidakupayaan menoleh leher akibat salah bantal yang menyakitkan di pagi hari!,standby_before_need,warning_hook,BOLD,warm_interest,family_home_buyer,NOSTALGIA_TRUST,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Lelaki cuba memusingkan kepalanya untuk melihat cermin bilik mandi tetapi mengerang memegang tengkuk kaku.,rumah,household_readiness,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_193,MWTCB_25ML,MWTCB_ANG_065,MWTCB_25ML__zip_csv__BM060,Jangan gadaikan urat badan kau dekat produk OEM semalam suntuk baru nak up.,nostalgia_trust,standby_hook,AGGRESSIVE,ready_to_buy,nostalgia_buyer,NOSTALGIA_TRUST,poster_ads,hybrid_video,Jangan gadaikan urat badan kau...,concern,remedy speed,Lelaki memegang botol kaca tebal Cap Burung menatap tajam logo burung lama.,malam,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_194,MWTCB_25ML,MWTCB_ANG_065,MWTCB_25ML__zip_csv__BM060,Teringat petua arwah tok bila serangan agresif kepada produk minyak angin moden rebrand OEM yang tiada kelulusan atau sejarah formulasi.,nostalgia_trust,POV_hook,AGGRESSIVE,ready_to_buy,nostalgia_buyer,NOSTALGIA_TRUST,poster_ads,hybrid_video,Teringat petua arwah tok bila...,identification,situation match,Lelaki memegang botol kaca tebal Cap Burung menatap tajam logo burung lama.,malam,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_195,MWTCB_25ML,MWTCB_ANG_065,MWTCB_25ML__zip_csv__BM060,Bahaya kalau tak bersedia bila serangan agresif kepada produk minyak angin moden rebrand OEM yang tiada kelulusan atau sejarah formulasi!,nostalgia_trust,warning_hook,AGGRESSIVE,ready_to_buy,nostalgia_buyer,NOSTALGIA_TRUST,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,Lelaki memegang botol kaca tebal Cap Burung menatap tajam logo burung lama.,malam,nostalgia_trust,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_196,MWTCB_25ML,MWTCB_ANG_066,MWTCB_25ML__xlsx__BM014,Satu botol memang tak cukup kalau kau jenis selalu bergerak.,multi_buy,standby_hook,BOLD,ready_to_buy,universal_household,MULTI_BUY,poster_ads,hybrid_video,Satu botol memang tak cukup...,concern,remedy speed,"POV meletakkan botol 1 di laci kabinet TV, botol 2 di dalam glove box kereta, dan botol 3 masuk ke dalam sling bag harian.",rumah,multi_location_logic,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_197,MWTCB_25ML,MWTCB_ANG_066,MWTCB_25ML__xlsx__BM014,POV: Bila keperluan meletakkan minyak angin di pelbagai lokasi berbeza demi persediaan kecemasan.,multi_buy,POV_hook,BOLD,ready_to_buy,universal_household,MULTI_BUY,poster_ads,hybrid_video,POV: Bila keperluan meletakkan minyak...,identification,situation match,"POV meletakkan botol 1 di laci kabinet TV, botol 2 di dalam glove box kereta, dan botol 3 masuk ke dalam sling bag harian.",rumah,multi_location_logic,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_198,MWTCB_25ML,MWTCB_ANG_066,MWTCB_25ML__xlsx__BM014,Bahaya kalau tak bersedia bila keperluan meletakkan minyak angin di pelbagai lokasi berbeza demi persediaan kecemasan!,multi_buy,warning_hook,BOLD,ready_to_buy,universal_household,MULTI_BUY,poster_ads,hybrid_video,Bahaya kalau tak bersedia bila...,guilt,problem solution,"POV meletakkan botol 1 di laci kabinet TV, botol 2 di dalam glove box kereta, dan botol 3 masuk ke dalam sling bag harian.",rumah,multi_location_logic,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_199,MWTCB_25ML,MWTCB_ANG_067,MWTCB_25ML__xlsx__BM014,"Dalam rumah kalau ada satu botol minyak angin, memang confirm cepat lesap.",multi_buy,standby_hook,BOLD,ready_to_buy,universal_household,MULTI_BUY,poster_ads,hybrid_video,Dalam rumah kalau ada satu...,concern,remedy speed,"Ibu membuka laci mencari minyak angin tetapi mendapati ia kosong, memanggil anak yang sedang menyapu minyak di bilik lain.",rumah,multi_location_logic,LOW,2026-06-19_part3_6_copy_components,draft
MWTCB_HOOK_200,MWTCB_25ML,MWTCB_ANG_067,MWTCB_25ML__xlsx__BM014,POV: Bila minyak angin di rumah sering hilang atau dipinjam ahli keluarga lain tanpa dikembalikan.,multi_buy,POV_hook,BOLD,ready_to_buy,universal_household,MULTI_BUY,poster_ads,hybrid_video,POV: Bila minyak angin di...,identification,situation match,"Ibu membuka laci mencari minyak angin tetapi mendapati ia kosong, memanggil anak yang sedang menyapu minyak di bilik lain.",rumah,multi_location_logic,LOW,2026-06-19_part3_6_copy_components,draft
