subhook_id,product_id,hook_id,angle_id,motivation_id,subhook_text,subhook_role,boldness_level,buyer_stage,persona_fit,primary_bucket,usage_context,sales_mechanism,proof_direction,visual_support,source_batch,subhook_status
MWTCB_SUBHOOK_356,MWTCB_25ML,MWTCB_HOOK_356,MWTCB_ANG_119,MWTCB_25ML__zip_csv__BM002,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh pinggang.,trust cue,BOLD,ready_to_buy,driver_travel,TRAVEL_CAR_BAG,kerja,practical_convenience,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_357,MWTCB_25ML,MWTCB_HOOK_357,MWTCB_ANG_119,MWTCB_25ML__zip_csv__BM002,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,BOLD,ready_to_buy,driver_travel,TRAVEL_CAR_BAG,kerja,practical_convenience,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_358,MWTCB_25ML,MWTCB_HOOK_358,MWTCB_ANG_120,MWTCB_25ML__zip_csv__BM045,Saiz 25ml kaca tebal tak pecah bersiap sedia untuk perjalanan lasak.,situation reason,MODERATE,repeat_buyer,driver_travel,TRAVEL_CAR_BAG,beg,multi_location_logic,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_359,MWTCB_25ML,MWTCB_HOOK_359,MWTCB_ANG_120,MWTCB_25ML__zip_csv__BM045,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh badan dalam perjalanan.,trust cue,MODERATE,repeat_buyer,driver_travel,TRAVEL_CAR_BAG,beg,multi_location_logic,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_360,MWTCB_25ML,MWTCB_HOOK_360,MWTCB_ANG_120,MWTCB_25ML__zip_csv__BM045,Sebab tu kena standby botol kecil 25ml ni dekat dalam beg.,storage cue,MODERATE,repeat_buyer,driver_travel,TRAVEL_CAR_BAG,beg,multi_location_logic,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_361,MWTCB_25ML,MWTCB_HOOK_361,MWTCB_ANG_121,MWTCB_25ML__xlsx__BM019,Itu yang buat mata berhenti scroll — familiar tapi curious.,situation reason,BOLD,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,visual_recognition,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_362,MWTCB_25ML,MWTCB_HOOK_362,MWTCB_ANG_121,MWTCB_25ML__xlsx__BM019,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh sendi orang tua.,trust cue,BOLD,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,visual_recognition,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_363,MWTCB_25ML,MWTCB_HOOK_363,MWTCB_ANG_121,MWTCB_25ML__xlsx__BM019,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,BOLD,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,visual_recognition,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_364,MWTCB_25ML,MWTCB_HOOK_364,MWTCB_ANG_122,MWTCB_25ML__xlsx__BM019,Botol kaca hijau retro Cap Burung bukan ubat sapu plastik generic.,situation reason,MODERATE,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,visual_recognition,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_365,MWTCB_25ML,MWTCB_HOOK_365,MWTCB_ANG_122,MWTCB_25ML__xlsx__BM019,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,trust cue,MODERATE,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,visual_recognition,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_366,MWTCB_25ML,MWTCB_HOOK_366,MWTCB_ANG_122,MWTCB_25ML__xlsx__BM019,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,MODERATE,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,visual_recognition,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_367,MWTCB_25ML,MWTCB_HOOK_367,MWTCB_ANG_123,MWTCB_25ML__xlsx__BM020,"Sebab dia nampak berguna, murah, dan bukan sekadar hiasan comel.",situation reason,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_368,MWTCB_25ML,MWTCB_HOOK_368,MWTCB_ANG_123,MWTCB_25ML__xlsx__BM020,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,trust cue,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_369,MWTCB_25ML,MWTCB_HOOK_369,MWTCB_ANG_123,MWTCB_25ML__xlsx__BM020,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_370,MWTCB_25ML,MWTCB_HOOK_370,MWTCB_ANG_124,MWTCB_25ML__xlsx__BM020,Sauk saiz kecil 25ml ni buat trial kit urat sendi kau.,situation reason,MODERATE,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_371,MWTCB_25ML,MWTCB_HOOK_371,MWTCB_ANG_124,MWTCB_25ML__xlsx__BM020,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,trust cue,MODERATE,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_372,MWTCB_25ML,MWTCB_HOOK_372,MWTCB_ANG_124,MWTCB_25ML__xlsx__BM020,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,MODERATE,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_373,MWTCB_25ML,MWTCB_HOOK_373,MWTCB_ANG_125,MWTCB_25ML__xlsx__BM044,Minyak angin standby saiz kecil ni harga bawah RM20 jer.,standby cue,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_374,MWTCB_25ML,MWTCB_HOOK_374,MWTCB_ANG_125,MWTCB_25ML__xlsx__BM044,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,trust cue,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_375,MWTCB_25ML,MWTCB_HOOK_375,MWTCB_ANG_125,MWTCB_25ML__xlsx__BM044,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_376,MWTCB_25ML,MWTCB_HOOK_376,MWTCB_ANG_126,MWTCB_25ML__xlsx__BM044,Sebab tahu ubat tradisional pekat macam ni susah nak jumpa sekarang.,situation reason,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_377,MWTCB_25ML,MWTCB_HOOK_377,MWTCB_ANG_126,MWTCB_25ML__xlsx__BM044,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,trust cue,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_378,MWTCB_25ML,MWTCB_HOOK_378,MWTCB_ANG_126,MWTCB_25ML__xlsx__BM044,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_379,MWTCB_25ML,MWTCB_HOOK_379,MWTCB_ANG_127,MWTCB_25ML__xlsx__BM057,"Sebab otak kau tahu, satu hari nanti urat leher kau akan sakit juga.",situation reason,BOLD,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,visual_recognition,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_380,MWTCB_25ML,MWTCB_HOOK_380,MWTCB_ANG_127,MWTCB_25ML__xlsx__BM057,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,trust cue,BOLD,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,visual_recognition,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_381,MWTCB_25ML,MWTCB_HOOK_381,MWTCB_ANG_127,MWTCB_25ML__xlsx__BM057,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,BOLD,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,visual_recognition,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_382,MWTCB_25ML,MWTCB_HOOK_382,MWTCB_ANG_128,MWTCB_25ML__xlsx__BM057,"Sekali tonyoh pada urat tegang, kehangatan herba terus meresap dalam.",situation reason,MODERATE,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,visual_recognition,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_383,MWTCB_25ML,MWTCB_HOOK_383,MWTCB_ANG_128,MWTCB_25ML__xlsx__BM057,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,trust cue,MODERATE,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,visual_recognition,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_384,MWTCB_25ML,MWTCB_HOOK_384,MWTCB_ANG_128,MWTCB_25ML__xlsx__BM057,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,MODERATE,cold_scroll,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,visual_recognition,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_385,MWTCB_25ML,MWTCB_HOOK_385,MWTCB_ANG_129,MWTCB_25ML__xlsx__BM058,Gosok minyak Cap Burung legend tepi keyboard untuk redakan sengal urat.,situation reason,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_386,MWTCB_25ML,MWTCB_HOOK_386,MWTCB_ANG_129,MWTCB_25ML__xlsx__BM058,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh kejang kaki.,trust cue,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_387,MWTCB_25ML,MWTCB_HOOK_387,MWTCB_ANG_129,MWTCB_25ML__xlsx__BM058,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,BOLD,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_388,MWTCB_25ML,MWTCB_HOOK_388,MWTCB_ANG_130,MWTCB_25ML__xlsx__BM058,Sebab tahu budak gaming malam-malam selalu kejang sendi tangan.,situation reason,SOFT,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_389,MWTCB_25ML,MWTCB_HOOK_389,MWTCB_ANG_130,MWTCB_25ML__xlsx__BM058,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,trust cue,SOFT,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_390,MWTCB_25ML,MWTCB_HOOK_390,MWTCB_ANG_130,MWTCB_25ML__xlsx__BM058,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,SOFT,ready_to_buy,impulse_tiktok_buyer,TIKTOK_CURIOSITY,rumah,impulse_low_friction,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_391,MWTCB_25ML,MWTCB_HOOK_391,MWTCB_ANG_131,MWTCB_25ML__xlsx__BM012,Ini jenis visual yang terus bawa otak balik ke almari rumah lama.,situation reason,BOLD,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,rumah,visual_recognition,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_392,MWTCB_25ML,MWTCB_HOOK_392,MWTCB_ANG_131,MWTCB_25ML__xlsx__BM012,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,trust cue,BOLD,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,rumah,visual_recognition,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_393,MWTCB_25ML,MWTCB_HOOK_393,MWTCB_ANG_131,MWTCB_25ML__xlsx__BM012,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,BOLD,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,rumah,visual_recognition,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_394,MWTCB_25ML,MWTCB_HOOK_394,MWTCB_ANG_132,MWTCB_25ML__xlsx__BM012,Identiti lama yang tidak diubah sejak 1958 demi menjaga mutu.,situation reason,MODERATE,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,rumah,visual_recognition,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_395,MWTCB_25ML,MWTCB_HOOK_395,MWTCB_ANG_132,MWTCB_25ML__xlsx__BM012,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,trust cue,MODERATE,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,rumah,visual_recognition,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_396,MWTCB_25ML,MWTCB_HOOK_396,MWTCB_ANG_132,MWTCB_25ML__xlsx__BM012,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,MODERATE,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,rumah,visual_recognition,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_397,MWTCB_25ML,MWTCB_HOOK_397,MWTCB_ANG_133,MWTCB_25ML__xlsx__BM012,Identiti asli warisan tempatan sejak 1958.,situation reason,BOLD,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,rumah,visual_recognition,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_398,MWTCB_25ML,MWTCB_HOOK_398,MWTCB_ANG_133,MWTCB_25ML__xlsx__BM012,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,trust cue,BOLD,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,rumah,visual_recognition,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_399,MWTCB_25ML,MWTCB_HOOK_399,MWTCB_ANG_133,MWTCB_25ML__xlsx__BM012,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,BOLD,cold_scroll,impulse_tiktok_buyer,VISUAL_RECOGNITION,rumah,visual_recognition,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_400,MWTCB_25ML,MWTCB_HOOK_400,MWTCB_ANG_134,MWTCB_25ML__zip_csv__BM030,Bukan minyak angin viral wangi bunga chemical. Ini formula asli herba 1958.,situation reason,BOLD,cold_scroll,lelaki_bekerja,VISUAL_RECOGNITION,kerja,fear_of_not_having,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_401,MWTCB_25ML,MWTCB_HOOK_401,MWTCB_ANG_134,MWTCB_25ML__zip_csv__BM030,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh sendi orang tua.,trust cue,BOLD,cold_scroll,lelaki_bekerja,VISUAL_RECOGNITION,kerja,fear_of_not_having,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_402,MWTCB_25ML,MWTCB_HOOK_402,MWTCB_ANG_134,MWTCB_25ML__zip_csv__BM030,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,BOLD,cold_scroll,lelaki_bekerja,VISUAL_RECOGNITION,kerja,fear_of_not_having,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_403,MWTCB_25ML,MWTCB_HOOK_403,MWTCB_ANG_135,MWTCB_25ML__zip_csv__BM030,Ketenangan rumah kampung dalam botol kecil 25ml mudah simpan.,situation reason,MODERATE,cold_scroll,lelaki_bekerja,VISUAL_RECOGNITION,kerja,fear_of_not_having,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_404,MWTCB_25ML,MWTCB_HOOK_404,MWTCB_ANG_135,MWTCB_25ML__zip_csv__BM030,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan tengkuk kaku lenguh leher.,trust cue,MODERATE,cold_scroll,lelaki_bekerja,VISUAL_RECOGNITION,kerja,fear_of_not_having,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_405,MWTCB_25ML,MWTCB_HOOK_405,MWTCB_ANG_135,MWTCB_25ML__zip_csv__BM030,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,MODERATE,cold_scroll,lelaki_bekerja,VISUAL_RECOGNITION,kerja,fear_of_not_having,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_406,MWTCB_25ML,MWTCB_HOOK_406,MWTCB_ANG_136,MWTCB_25ML__xlsx__BM024,Sapu minyak Cap Burung di bahu sebelum baring untuk rehatkan otot tegang.,situation reason,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,practical_convenience,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_407,MWTCB_25ML,MWTCB_HOOK_407,MWTCB_ANG_136,MWTCB_25ML__xlsx__BM024,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh bahu duduk lama.,trust cue,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,practical_convenience,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_408,MWTCB_25ML,MWTCB_HOOK_408,MWTCB_ANG_136,MWTCB_25ML__xlsx__BM024,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,practical_convenience,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_409,MWTCB_25ML,MWTCB_HOOK_409,MWTCB_ANG_137,MWTCB_25ML__xlsx__BM024,Urut manja dengan minyak hijau pekat herba asli Cap Burung.,situation reason,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,practical_convenience,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_410,MWTCB_25ML,MWTCB_HOOK_410,MWTCB_ANG_137,MWTCB_25ML__xlsx__BM024,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan tengkuk kaku lenguh leher.,trust cue,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,practical_convenience,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_411,MWTCB_25ML,MWTCB_HOOK_411,MWTCB_ANG_137,MWTCB_25ML__xlsx__BM024,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,BOLD,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,practical_convenience,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_412,MWTCB_25ML,MWTCB_HOOK_412,MWTCB_ANG_138,MWTCB_25ML__xlsx__BM024,Sapu minyak herba cap burung untuk legakan lenguh urat sendi.,situation reason,MODERATE,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,practical_convenience,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_413,MWTCB_25ML,MWTCB_HOOK_413,MWTCB_ANG_138,MWTCB_25ML__xlsx__BM024,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh sendi orang tua.,trust cue,MODERATE,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,practical_convenience,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_414,MWTCB_25ML,MWTCB_HOOK_414,MWTCB_ANG_138,MWTCB_25ML__xlsx__BM024,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,MODERATE,cold_scroll,lelaki_bekerja,PERSONA_SPECIFIC,kerja,practical_convenience,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_415,MWTCB_25ML,MWTCB_HOOK_415,MWTCB_ANG_139,MWTCB_25ML__xlsx__BM026,Standby minyak Cap Burung siap-siap dalam laci ruang tamu.,standby cue,BOLD,cold_scroll,mak_mak,PERSONA_SPECIFIC,rumah,family_responsibility,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_416,MWTCB_25ML,MWTCB_HOOK_416,MWTCB_ANG_139,MWTCB_25ML__xlsx__BM026,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh sendi orang tua.,trust cue,BOLD,cold_scroll,mak_mak,PERSONA_SPECIFIC,rumah,family_responsibility,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_417,MWTCB_25ML,MWTCB_HOOK_417,MWTCB_ANG_139,MWTCB_25ML__xlsx__BM026,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,BOLD,cold_scroll,mak_mak,PERSONA_SPECIFIC,rumah,family_responsibility,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_418,MWTCB_25ML,MWTCB_HOOK_418,MWTCB_ANG_140,MWTCB_25ML__xlsx__BM026,Sapu minyak cap burung untuk hangatkan sendi otot betis dengan selamat.,situation reason,BOLD,cold_scroll,mak_mak,PERSONA_SPECIFIC,rumah,family_responsibility,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_419,MWTCB_25ML,MWTCB_HOOK_419,MWTCB_ANG_140,MWTCB_25ML__xlsx__BM026,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh kejang kaki.,trust cue,BOLD,cold_scroll,mak_mak,PERSONA_SPECIFIC,rumah,family_responsibility,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_420,MWTCB_25ML,MWTCB_HOOK_420,MWTCB_ANG_140,MWTCB_25ML__xlsx__BM026,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,BOLD,cold_scroll,mak_mak,PERSONA_SPECIFIC,rumah,family_responsibility,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_421,MWTCB_25ML,MWTCB_HOOK_421,MWTCB_ANG_141,MWTCB_25ML__xlsx__BM026,Sapu minyak cap burung herba asli sebelum tidur untuk rehat segar.,situation reason,MODERATE,cold_scroll,mak_mak,PERSONA_SPECIFIC,rumah,family_responsibility,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_422,MWTCB_25ML,MWTCB_HOOK_422,MWTCB_ANG_141,MWTCB_25ML__xlsx__BM026,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh pinggang.,trust cue,MODERATE,cold_scroll,mak_mak,PERSONA_SPECIFIC,rumah,family_responsibility,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_423,MWTCB_25ML,MWTCB_HOOK_423,MWTCB_ANG_141,MWTCB_25ML__xlsx__BM026,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,storage cue,MODERATE,cold_scroll,mak_mak,PERSONA_SPECIFIC,rumah,family_responsibility,practical proof,show pocket/glove box fit,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_424,MWTCB_25ML,MWTCB_HOOK_424,MWTCB_ANG_142,MWTCB_25ML__xlsx__BM045,"Bila pening datang tengah mall, lip tint tak boleh tolong hilangkan loya.",situation reason,BOLD,cold_scroll,mak_mak,PERSONA_SPECIFIC,beg,practical_convenience,situation match,show bottle placement in drawer/bag,2026-06-19_part3_6_copy_components,draft
MWTCB_SUBHOOK_425,MWTCB_25ML,MWTCB_HOOK_425,MWTCB_ANG_142,MWTCB_25ML__xlsx__BM045,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh badan dalam perjalanan.,trust cue,BOLD,cold_scroll,mak_mak,PERSONA_SPECIFIC,beg,practical_convenience,heritage proof,close up of retro label,2026-06-19_part3_6_copy_components,draft
